order_item_id,reason,status,refund_amount,restocking_fee,created_at
72371,Better price found,denied,24.82,2.76,2025-09-04 08:44:00
72388,Not satisfied,refunded,441.22,49.02,2025-04-19 07:11:00
72418,Changed my mind,denied,21.16,2.35,2025-10-04 20:17:00
72420,Wrong color,initiated,75.89,8.43,2025-08-14 12:02:00
72457,Too small,denied,179.41,19.93,2025-06-24 08:10:00
72518,Wrong color,refunded,92.57,10.29,2025-12-22 20:59:00
72524,Not as described,refunded,102.17,11.35,2025-03-12 13:38:00
72659,Not satisfied,denied,134.69,14.97,2025-08-25 07:12:00
72701,Changed my mind,refunded,32.54,3.62,2025-06-04 22:21:00
72745,Not as described,denied,173.58,19.29,2025-12-28 23:29:00
72773,Better price found,refunded,163.69,18.19,2025-10-30 03:01:00
72798,Better price found,initiated,145.66,16.18,2025-07-17 11:15:00
72923,Not as described,initiated,81.95,9.11,2025-05-16 12:22:00
72991,Duplicate order,denied,111.44,12.38,2026-01-31 11:05:00
73066,Too large,initiated,66.45,7.38,2025-11-15 07:12:00
73090,Defective item,initiated,96.53,10.73,2025-09-02 00:29:00
73114,Too large,initiated,78.86,8.76,2025-10-21 17:19:00
73145,Defective item,denied,51.27,5.7,2025-02-24 11:53:00
73215,Too large,refunded,214.31,23.81,2026-03-16 14:11:00
73235,Not satisfied,initiated,13.19,1.47,2025-08-30 11:44:00
73253,Too small,denied,382.97,42.55,2026-02-26 20:26:00
73286,Changed my mind,denied,63.32,7.04,2025-07-14 16:02:00
73299,Arrived damaged,initiated,367.07,40.79,2025-12-12 00:07:00
73320,Arrived damaged,initiated,82.84,9.2,2025-04-18 06:45:00
73409,Arrived damaged,denied,95.58,10.62,2025-02-16 20:23:00
73450,Better price found,initiated,83.5,9.28,2025-06-27 23:51:00
73503,Better price found,initiated,212.19,23.58,2025-02-27 17:08:00
73565,Not as described,refunded,300.6,33.4,2025-05-10 05:50:00
73679,Wrong color,denied,40.82,4.53,2025-10-31 19:20:00
73701,Changed my mind,initiated,205.25,22.81,2025-12-24 02:27:00
73831,Better price found,initiated,37.12,4.12,2025-11-25 15:25:00
73867,Better price found,refunded,118.06,13.12,2025-06-30 03:12:00
74116,Wrong color,refunded,88.42,9.83,2025-04-30 14:26:00
74223,Not as described,initiated,57.43,6.38,2025-06-13 06:28:00
74492,Too small,refunded,860.89,95.65,2025-09-12 12:58:00
74831,Not as described,initiated,10.39,1.15,2025-08-04 13:12:00
74884,Arrived damaged,refunded,67.34,7.48,2025-02-28 10:54:00
74935,Defective item,initiated,73.01,8.11,2025-08-29 14:38:00
74942,Not satisfied,initiated,4.36,0.48,2026-03-08 17:39:00
75022,Arrived damaged,denied,113.02,12.56,2025-06-24 00:02:00
75036,Duplicate order,refunded,143.13,15.9,2025-11-05 08:49:00
75059,Duplicate order,initiated,6.48,0.72,2025-01-19 07:12:00
75088,Wrong color,refunded,105.28,11.7,2025-08-19 08:16:00
75185,Too large,initiated,30.38,3.38,2025-09-29 00:57:00
75190,Better price found,refunded,30.9,3.43,2025-10-18 14:18:00
75198,Changed my mind,denied,43.28,4.81,2025-04-22 05:27:00
75215,Duplicate order,initiated,56.28,6.25,2025-06-06 08:20:00
75388,Better price found,initiated,86.8,9.65,2025-06-05 05:04:00
75391,Wrong color,denied,235.31,26.14,2025-09-15 00:53:00
75444,Too large,denied,660.66,73.41,2026-03-17 06:09:00
75459,Too large,denied,91.42,10.16,2025-04-09 17:09:00
75482,Not satisfied,refunded,157.84,17.54,2025-11-14 10:16:00
75520,Not as described,initiated,257.72,28.63,2025-02-25 22:41:00
75652,Defective item,initiated,57.73,6.41,2025-07-16 00:13:00
75704,Arrived damaged,initiated,35.89,3.99,2025-04-24 08:39:00
75791,Too small,initiated,56.66,6.29,2025-05-08 08:33:00
75816,Too large,initiated,12.52,1.39,2025-06-07 22:21:00
75990,Changed my mind,initiated,99.38,11.04,2025-08-31 23:43:00
76028,Not as described,initiated,133.58,14.84,2026-02-10 00:05:00
76047,Defective item,refunded,41.91,4.66,2025-12-01 02:32:00
76083,Duplicate order,denied,230.55,25.62,2025-11-19 14:32:00
76095,Too small,refunded,17.44,1.94,2025-03-27 14:47:00
76163,Duplicate order,denied,82.1,9.12,2025-02-03 15:51:00
76428,Not as described,refunded,418.93,46.55,2025-11-21 23:22:00
76430,Too small,denied,178.77,19.86,2025-11-24 23:22:00
76440,Changed my mind,initiated,45.74,5.08,2025-04-14 08:46:00
76466,Changed my mind,denied,64.35,7.15,2025-05-01 14:45:00
76846,Defective item,denied,94.2,10.47,2025-06-05 06:17:00
76922,Duplicate order,denied,30.16,3.35,2025-06-21 07:44:00
76968,Not satisfied,initiated,92.23,10.25,2025-12-29 02:47:00
76989,Wrong color,refunded,156.23,17.36,2025-01-15 16:09:00
77031,Changed my mind,refunded,25.7,2.86,2025-02-12 22:19:00
77071,Not as described,refunded,88.42,9.82,2025-02-08 14:04:00
77130,Not as described,refunded,123.77,13.75,2025-05-04 17:48:00
77269,Not as described,initiated,528.26,58.7,2026-01-11 12:24:00
77355,Arrived damaged,initiated,73.1,8.12,2025-03-31 08:46:00
77385,Not satisfied,denied,57.33,6.37,2026-02-22 12:54:00
77395,Not as described,denied,131.22,14.58,2025-09-30 17:38:00
77508,Defective item,initiated,110.98,12.33,2025-05-17 00:21:00
77537,Changed my mind,initiated,80.43,8.94,2025-12-29 21:01:00
77570,Arrived damaged,refunded,110.73,12.3,2026-03-05 03:05:00
77646,Better price found,denied,630.07,70.01,2026-01-12 05:53:00
77774,Changed my mind,denied,440.44,48.94,2025-12-07 01:43:00
77816,Better price found,initiated,104.17,11.57,2025-07-09 05:52:00
77915,Not satisfied,denied,111.83,12.42,2026-03-03 09:56:00
78008,Changed my mind,initiated,39.51,4.39,2025-12-08 20:18:00
78260,Changed my mind,denied,17.12,1.9,2025-07-27 12:21:00
78295,Too small,denied,190.12,21.12,2026-01-19 10:15:00
78306,Duplicate order,refunded,73.63,8.18,2025-03-14 14:26:00
78646,Too small,initiated,27.28,3.03,2026-02-16 01:21:00
78778,Not satisfied,denied,107.89,11.99,2025-02-28 14:12:00
78814,Better price found,denied,37.71,4.19,2025-06-19 03:48:00
78933,Defective item,denied,132.87,14.76,2025-08-31 08:04:00
78949,Arrived damaged,refunded,81.74,9.08,2025-05-19 15:52:00
78961,Arrived damaged,refunded,215.97,24.0,2025-10-22 09:21:00
79321,Duplicate order,initiated,165.87,18.43,2026-01-15 02:55:00
79372,Changed my mind,refunded,183.19,20.35,2025-06-11 05:40:00
79401,Better price found,refunded,75.17,8.35,2025-09-04 08:59:00
79410,Changed my mind,refunded,394.61,43.84,2025-10-01 11:39:00
79534,Better price found,denied,44.93,4.99,2025-01-28 03:55:00
79609,Wrong color,refunded,643.68,71.52,2025-05-24 17:27:00
79624,Wrong color,denied,365.99,40.66,2025-05-18 16:32:00
79627,Not as described,initiated,132.35,14.71,2025-02-03 23:25:00
79670,Not satisfied,initiated,17.84,1.98,2025-07-15 08:21:00
79682,Wrong color,refunded,187.11,20.79,2026-02-16 15:04:00
79698,Wrong color,refunded,17.08,1.9,2025-06-30 14:00:00
79748,Wrong color,refunded,23.4,2.6,2025-12-10 19:03:00
79800,Too large,denied,143.21,15.91,2026-01-02 03:10:00
79824,Wrong color,initiated,67.15,7.46,2026-02-12 06:55:00
79885,Wrong color,refunded,159.07,17.67,2025-10-14 22:21:00
79932,Changed my mind,refunded,82.13,9.13,2025-07-27 12:44:00
79938,Not satisfied,initiated,68.42,7.6,2026-01-12 12:37:00
80014,Wrong color,initiated,716.47,79.61,2025-01-25 12:46:00
80071,Not satisfied,refunded,24.73,2.75,2026-02-22 00:11:00
80081,Changed my mind,initiated,14.98,1.66,2025-02-21 01:36:00
80200,Too large,denied,657.07,73.01,2025-08-14 00:12:00
80327,Defective item,initiated,179.17,19.91,2025-05-31 15:13:00
80367,Duplicate order,refunded,29.66,3.3,2026-01-22 04:11:00
80381,Too large,denied,25.56,2.84,2025-09-19 15:08:00
80481,Duplicate order,refunded,139.91,15.55,2025-02-15 10:24:00
80527,Duplicate order,denied,73.45,8.16,2025-07-18 17:06:00
80531,Better price found,denied,67.17,7.46,2025-02-25 03:05:00
80616,Defective item,initiated,35.52,3.95,2025-08-10 01:10:00
80705,Wrong color,refunded,74.57,8.29,2026-01-28 14:04:00
80723,Arrived damaged,denied,224.67,24.96,2026-01-09 08:57:00
80789,Not as described,initiated,13.46,1.5,2025-07-21 18:21:00
80898,Not as described,refunded,151.9,16.88,2025-07-27 03:51:00
80900,Not satisfied,initiated,52.2,5.8,2025-12-01 15:42:00
80901,Too small,initiated,65.06,7.23,2025-11-29 15:42:00
81008,Too large,initiated,28.13,3.13,2025-06-11 18:57:00
81023,Wrong color,denied,176.74,19.64,2025-02-27 16:58:00
81057,Arrived damaged,initiated,45.86,5.09,2025-05-26 05:12:00
81065,Changed my mind,refunded,175.77,19.53,2025-02-07 11:33:00
81087,Defective item,initiated,186.35,20.71,2025-03-08 20:57:00
81140,Too small,initiated,130.33,14.48,2025-08-18 03:01:00
81223,Not satisfied,denied,232.9,25.88,2025-11-02 22:46:00
81388,Too large,denied,14.78,1.64,2025-09-18 00:44:00
81564,Not satisfied,refunded,83.59,9.29,2025-12-23 22:10:00
81745,Too large,initiated,113.31,12.59,2026-03-06 19:04:00
81767,Duplicate order,denied,91.21,10.13,2025-04-18 22:07:00
81787,Wrong color,denied,237.36,26.37,2025-08-07 23:54:00
81815,Too large,denied,101.9,11.32,2025-12-18 23:32:00
81890,Wrong color,initiated,20.23,2.25,2025-05-09 21:17:00
81983,Too small,initiated,148.73,16.53,2025-12-06 14:48:00
82181,Too large,initiated,70.15,7.79,2025-09-04 12:40:00
82229,Wrong color,denied,25.95,2.88,2025-06-24 05:01:00
82286,Duplicate order,refunded,87.86,9.76,2026-02-08 20:18:00
82375,Not as described,denied,61.02,6.78,2026-01-01 21:29:00
82412,Too small,denied,96.25,10.7,2025-12-21 21:21:00
82609,Not satisfied,initiated,126.63,14.07,2025-02-25 15:29:00
82857,Duplicate order,refunded,206.9,22.99,2025-06-10 13:22:00
82915,Not satisfied,denied,42.98,4.78,2025-02-18 21:45:00
82927,Changed my mind,initiated,249.37,27.71,2026-02-03 00:16:00
82987,Better price found,refunded,105.71,11.75,2026-01-22 21:52:00
83317,Better price found,refunded,99.99,11.11,2026-01-09 01:20:00
83585,Too large,initiated,70.52,7.84,2026-03-02 09:35:00
83586,Changed my mind,refunded,114.54,12.73,2026-03-06 09:35:00
83596,Better price found,refunded,103.45,11.5,2026-01-01 04:34:00
83620,Changed my mind,refunded,155.25,17.25,2025-06-30 15:55:00
83649,Duplicate order,refunded,136.06,15.12,2025-06-02 12:48:00
83706,Better price found,denied,35.59,3.95,2025-05-30 06:35:00
83760,Not satisfied,denied,452.03,50.23,2025-12-31 16:48:00
83866,Not as described,denied,41.78,4.64,2025-11-12 17:25:00
83953,Wrong color,denied,101.88,11.32,2025-08-07 01:14:00
83972,Not satisfied,denied,33.5,3.72,2025-06-20 07:50:00
83991,Defective item,denied,405.57,45.06,2026-01-20 14:20:00
84001,Changed my mind,refunded,61.21,6.8,2025-08-28 03:57:00
84072,Changed my mind,refunded,133.34,14.82,2025-04-11 08:42:00
84147,Not satisfied,denied,40.01,4.45,2026-01-21 12:11:00
84178,Too small,refunded,152.87,16.99,2025-02-08 13:09:00
84205,Wrong color,refunded,127.28,14.14,2025-07-30 04:01:00
84348,Arrived damaged,refunded,24.82,2.76,2025-08-30 11:13:00
84355,Duplicate order,refunded,11.84,1.32,2025-09-22 04:36:00
84370,Defective item,initiated,227.41,25.27,2025-07-13 17:30:00
84522,Better price found,initiated,19.21,2.13,2026-01-08 18:11:00
84606,Better price found,refunded,113.65,12.63,2026-02-03 09:46:00
84620,Defective item,refunded,78.87,8.76,2025-05-18 13:42:00
84702,Arrived damaged,denied,58.61,6.51,2025-10-23 22:36:00
84719,Duplicate order,denied,71.41,7.94,2025-10-04 00:35:00
84773,Better price found,initiated,197.42,21.94,2025-06-30 20:17:00
84865,Not satisfied,denied,52.43,5.83,2026-01-20 04:58:00
84927,Wrong color,denied,434.72,48.3,2025-09-11 08:48:00
84937,Not as described,denied,33.31,3.7,2025-08-02 16:29:00
84957,Defective item,refunded,16.33,1.81,2025-07-30 06:16:00
84983,Arrived damaged,denied,43.34,4.82,2025-09-13 19:56:00
84991,Wrong color,refunded,105.44,11.72,2025-10-05 21:32:00
85055,Too large,refunded,47.5,5.28,2025-07-27 06:36:00
85060,Arrived damaged,denied,34.7,3.86,2025-01-29 15:32:00
85340,Not as described,denied,381.48,42.39,2026-02-14 07:32:00
85381,Defective item,initiated,11.68,1.3,2025-08-24 07:21:00
85400,Too large,denied,117.45,13.05,2025-12-23 14:00:00
85445,Not as described,initiated,95.17,10.58,2025-06-05 01:48:00
85506,Arrived damaged,denied,38.61,4.29,2025-03-02 01:57:00
85626,Duplicate order,denied,114.16,12.68,2025-05-05 02:48:00
85681,Better price found,initiated,58.28,6.48,2025-07-09 10:40:00
85696,Defective item,denied,261.79,29.09,2025-12-18 05:53:00
85843,Too large,denied,51.0,5.67,2025-11-20 21:32:00
85923,Defective item,denied,15.92,1.77,2025-06-23 04:20:00
85987,Arrived damaged,initiated,29.99,3.33,2025-12-17 02:19:00
86055,Better price found,refunded,37.89,4.21,2025-12-25 11:33:00
86115,Changed my mind,denied,15.27,1.7,2025-06-30 12:53:00
86372,Better price found,initiated,201.31,22.37,2025-07-23 18:17:00
86390,Wrong color,refunded,179.31,19.92,2025-11-25 16:46:00
86527,Duplicate order,refunded,134.67,14.96,2025-03-30 06:09:00
86537,Duplicate order,refunded,337.01,37.45,2025-06-17 02:35:00
86548,Not as described,denied,414.91,46.1,2025-07-21 06:46:00
86617,Arrived damaged,denied,55.21,6.13,2025-09-24 17:32:00
86846,Too small,denied,56.94,6.33,2025-05-14 05:32:00
86864,Not satisfied,refunded,202.58,22.51,2025-07-12 14:56:00
86899,Too large,initiated,67.34,7.48,2025-08-10 07:37:00
86940,Wrong color,initiated,387.7,43.08,2025-11-30 22:01:00
87020,Changed my mind,refunded,38.3,4.26,2025-07-18 07:06:00
87052,Too large,initiated,67.36,7.49,2025-11-12 10:20:00
87096,Duplicate order,initiated,59.49,6.61,2025-10-06 00:47:00
87117,Too large,denied,361.1,40.12,2025-09-11 00:09:00
87128,Defective item,initiated,68.58,7.62,2025-03-12 00:56:00
87350,Too large,refunded,253.61,28.18,2026-02-09 04:34:00
87354,Wrong color,initiated,56.3,6.25,2025-11-16 06:15:00
87394,Not satisfied,refunded,192.54,21.39,2025-09-07 20:32:00
87459,Defective item,initiated,153.68,17.08,2026-02-10 05:59:00
87488,Changed my mind,denied,84.49,9.39,2025-06-20 15:39:00
87493,Not satisfied,denied,152.87,16.99,2025-12-13 00:33:00
87668,Too large,denied,29.56,3.29,2025-10-16 14:46:00
87744,Changed my mind,initiated,224.87,24.98,2025-08-14 16:00:00
88088,Not as described,refunded,52.61,5.85,2025-01-13 09:12:00
88131,Better price found,denied,442.49,49.17,2025-05-14 15:51:00
88185,Duplicate order,initiated,286.77,31.86,2025-10-11 16:18:00
88192,Too small,denied,102.11,11.35,2025-07-08 10:24:00
88308,Too large,denied,12.71,1.41,2025-12-26 05:51:00
88354,Not as described,denied,293.84,32.65,2025-10-23 14:56:00
88418,Too large,denied,254.12,28.24,2025-03-19 04:58:00
88426,Not satisfied,denied,67.22,7.47,2025-07-14 08:58:00
88525,Wrong color,denied,27.28,3.03,2025-10-26 12:33:00
88526,Too small,initiated,29.2,3.24,2025-10-19 12:33:00
88556,Too large,denied,54.36,6.04,2025-06-11 23:16:00
88573,Too small,denied,257.4,28.6,2025-11-05 02:52:00
88588,Too small,initiated,27.83,3.09,2025-07-22 15:43:00
88611,Duplicate order,initiated,36.27,4.03,2025-12-02 20:45:00
88638,Not as described,initiated,77.9,8.65,2025-08-13 06:13:00
88651,Duplicate order,denied,66.8,7.42,2025-05-20 09:54:00
88671,Wrong color,denied,17.64,1.96,2026-02-15 19:01:00
88737,Wrong color,denied,197.53,21.95,2025-07-16 07:02:00
88754,Not satisfied,denied,31.38,3.49,2025-02-23 11:04:00
88820,Changed my mind,initiated,92.34,10.26,2025-06-07 01:26:00
88823,Not satisfied,initiated,13.07,1.45,2025-06-14 01:26:00
88936,Not as described,denied,137.19,15.24,2025-08-09 15:19:00
89063,Wrong color,refunded,106.08,11.79,2025-11-26 20:23:00
89179,Wrong color,initiated,40.45,4.49,2025-04-22 05:13:00
89261,Too large,denied,130.11,14.46,2025-07-18 03:27:00
89299,Not as described,refunded,61.45,6.83,2025-09-11 06:28:00
89396,Defective item,refunded,187.19,20.8,2025-06-19 14:06:00
89408,Arrived damaged,initiated,69.72,7.75,2026-03-10 11:53:00
89463,Arrived damaged,denied,67.72,7.52,2025-04-28 00:42:00
89643,Defective item,refunded,29.0,3.22,2025-12-06 09:49:00
89689,Not satisfied,denied,246.19,27.35,2025-09-24 20:38:00
89706,Too large,refunded,118.98,13.22,2025-11-19 22:48:00
89795,Too small,initiated,73.66,8.18,2025-02-12 18:24:00
89986,Better price found,initiated,154.39,17.15,2025-04-05 16:55:00
89995,Better price found,refunded,58.95,6.55,2025-08-02 12:11:00
90000,Too large,denied,579.69,64.41,2025-05-20 02:40:00
90008,Too small,refunded,21.81,2.42,2025-09-11 23:12:00
90041,Not satisfied,refunded,68.26,7.58,2025-03-04 01:03:00
90203,Arrived damaged,refunded,87.84,9.76,2025-06-16 08:07:00
90252,Too small,denied,49.87,5.54,2025-06-19 19:49:00
90291,Too small,initiated,37.91,4.21,2025-06-11 14:30:00
90309,Defective item,initiated,388.62,43.18,2026-01-21 12:08:00
90391,Arrived damaged,initiated,32.18,3.57,2025-11-03 06:12:00
90478,Too large,initiated,89.07,9.9,2025-05-01 18:45:00
90535,Not as described,refunded,68.12,7.57,2025-07-17 15:30:00
90542,Not as described,initiated,57.26,6.36,2025-05-08 14:37:00
90562,Defective item,refunded,36.12,4.01,2026-01-27 01:59:00
90777,Not satisfied,denied,45.11,5.01,2025-05-07 01:33:00
90790,Changed my mind,denied,83.3,9.25,2025-04-08 06:11:00
90877,Better price found,denied,76.86,8.54,2025-11-27 02:31:00
90916,Not as described,denied,67.27,7.47,2025-03-25 10:23:00
90918,Not as described,denied,711.8,79.09,2026-03-13 18:30:00
90925,Defective item,initiated,87.62,9.74,2025-06-30 08:29:00
90950,Not satisfied,initiated,215.62,23.96,2026-02-22 02:03:00
90995,Changed my mind,refunded,151.93,16.88,2026-01-07 02:55:00
91000,Too large,denied,79.78,8.86,2025-02-05 00:46:00
91093,Not as described,initiated,373.65,41.52,2025-09-20 04:31:00
91100,Wrong color,denied,132.64,14.74,2025-08-17 13:10:00
91274,Better price found,denied,754.27,83.81,2025-10-26 07:23:00
91301,Duplicate order,refunded,51.46,5.72,2025-04-11 00:40:00
91321,Wrong color,refunded,59.56,6.62,2026-02-01 03:46:00
91328,Defective item,denied,109.46,12.16,2026-01-23 06:58:00
91332,Defective item,refunded,39.56,4.39,2026-03-07 11:27:00
91366,Arrived damaged,denied,21.77,2.42,2026-01-11 05:44:00
91420,Not as described,initiated,20.9,2.32,2025-05-21 01:29:00
91488,Defective item,denied,16.67,1.85,2025-02-06 16:54:00
91509,Not as described,denied,38.25,4.25,2025-05-26 15:49:00
91615,Better price found,refunded,176.2,19.58,2025-08-02 09:26:00
91617,Defective item,denied,116.98,13.0,2025-11-20 02:29:00
91626,Changed my mind,denied,92.77,10.31,2025-10-18 08:36:00
91634,Better price found,initiated,70.09,7.79,2025-10-21 18:00:00
91636,Duplicate order,denied,80.85,8.98,2025-10-04 18:00:00
91649,Changed my mind,initiated,227.32,25.26,2026-02-24 19:59:00
91749,Better price found,denied,153.14,17.02,2026-01-14 19:46:00
91777,Too small,refunded,66.28,7.36,2025-12-09 14:47:00
91903,Changed my mind,denied,257.82,28.65,2026-01-25 01:16:00
92043,Too small,refunded,125.39,13.93,2025-01-13 18:37:00
92061,Wrong color,refunded,32.18,3.58,2025-09-26 14:04:00
92099,Not as described,denied,19.15,2.13,2026-01-17 14:20:00
92142,Not satisfied,refunded,643.68,71.52,2025-10-04 04:15:00
92159,Wrong color,denied,163.06,18.12,2025-10-22 07:43:00
92186,Defective item,refunded,178.11,19.79,2025-11-14 06:29:00
92260,Changed my mind,initiated,195.64,21.74,2025-09-19 17:28:00
92303,Too large,denied,225.56,25.06,2025-07-05 07:06:00
92416,Not satisfied,refunded,34.15,3.79,2026-01-06 17:39:00
92430,Too small,initiated,8.88,0.99,2025-06-04 01:04:00
